"Name","Sex","Count","Rank","Percent","Year"
"Anthony","M",17426,27,0.821092647861229,1958
"Stephen","M",17961,26,0.846301219340958,1958
"Scott","M",19178,25,0.903644829604192,1958
"Brian","M",19276,24,0.908262474473376,1958
"Gregory","M",19809,23,0.933376808302714,1958
"Larry","M",20079,22,0.946098891105568,1958
"Jeffrey","M",24223,21,1.14135930271678,1958
"Kevin","M",24661,20,1.16199734815252,1958
"Ronald","M",24822,19,1.16958347900903,1958
"Donald","M",25015,18,1.17867741227182,1958
"Gary","M",25290,17,1.19163508920065,1958
"Daniel","M",25615,16,1.20694870738927,1958
"Paul","M",26257,15,1.23719899316494,1958
"Kenneth","M",26686,14,1.25741296917392,1958
"Timothy","M",28794,13,1.35673945268657,1958
"Joseph","M",30110,12,1.41874782664419,1958
"Charles","M",32243,11,1.51925228078673,1958
"Steven","M",32963,10,1.55317783492768,1958
"Thomas","M",42087,9,1.98308999601375,1958
"Richard","M",49999,8,2.35589414096256,1958
"Mark","M",52697,7,2.48302073134071,1958
"William","M",54254,6,2.5563847421705,1958
"John","M",76049,5,3.58333953731198,1958
"Robert","M",77334,4,3.64388722768853,1958
"James","M",78773,3,3.71169121714522,1958
"David","M",82679,2,3.89573734835984,1958
"Michael","M",90598,1,4.26887132508503,1958
"Denise","F",14663,29,0.724645559711229,1959
"Janet","F",14962,28,0.739422141744487,1959
"Lori","F",15031,27,0.7428321222137,1959
"Julie","F",16211,26,0.801147730237928,1959
"Cindy","F",16972,25,0.838756355412875,1959
"Teresa","F",17401,24,0.859957538330157,1959
"Kathleen","F",17629,23,0.871225299880601,1959
"Carol","F",18137,22,0.896330663335099,1959
"Elizabeth","F",18422,21,0.910415365273154,1959
"Debbie","F",19542,20,0.96576577288937,1959
"Diane","F",19972,19,0.987016375813453,1959
"Cheryl","F",20949,18,1.03529972245724,1959
"Sharon","F",21291,17,1.05220136478291,1959
"Brenda","F",21423,16,1.05872480568053,1959
"Kathy","F",21814,15,1.07804802833941,1959
"Nancy","F",23078,14,1.14051491693485,1959
"Sandra","F",23361,13,1.15450077885931,1959
"Pamela","F",24712,12,1.22126720804637,1959
"Barbara","F",25357,11,1.25314311243249,1959
"Lisa","F",25702,10,1.27019301477856,1959
"Deborah","F",29549,9,1.4603117809389,1959
"Cynthia","F",30185,8,1.49174290526382,1959
"Debra","F",31387,7,1.55114575343766,1959
"Patricia","F",35224,6,1.74077031953,1959
"Donna","F",36469,5,1.80229822799624,1959
"Karen","F",36783,4,1.8178161101315,1959
"Linda","F",40412,3,1.9971613148094,1959
"Susan","F",41616,2,2.05666300299683,1959
"Mary","F",54504,1,2.69358805063772,1959
"Dennis","M",16042,29,0.751550699923168,1959
"Stephen","M",16505,28,0.773241759271405,1959
"Edward","M",16916,27,0.79249667372524,1959
"Anthony","M",17975,26,0.842109701478553,1959
"Larry","M",18432,25,0.863519667185128,1959
"Scott","M",19765,24,0.925969304574331,1959
"Gregory","M",19885,23,0.931591177407567,1959
"Brian","M",20735,22,0.971412776642992,1959
"Ronald","M",23122,21,1.08324119708412,1959
"Gary","M",23301,20,1.0916271573937,1959
"Donald","M",23877,19,1.11861214699324,1959
"Daniel","M",25156,18,1.17853194160748,1959
"Paul","M",25709,17,1.20443940558065,1959
"Jeffrey","M",26280,16,1.2311901504788,1959
"Kenneth","M",26641,15,1.24810261791878,1959
"Kevin","M",26794,14,1.25527050578116,1959
"Joseph","M",29537,13,1.38377714896089,1959
"Timothy","M",30784,12,1.44219777748627,1959
"Charles","M",30796,11,1.4427599647696,1959
"Steven","M",33595,10,1.57389014860484,1959
"Thomas","M",40291,9,1.88759065269944,1959
"Richard","M",47204,8,2.21145737683414,1959
"William","M",51385,7,2.40733279613215,1959
"Mark","M",56946,6,2.66785975301239,1959
"Robert","M",74542,5,3.49221370612597,1959
"John","M",76445,4,3.58136723947304,1959
"James","M",78644,3,3.6843880591421,1959
"David","M",83967,2,3.93376496823642,1959
"Michael","M",85291,1,3.99579296516313,1959
"Denise","F",15064,29,0.74504179237351,1960
"Julie","F",16078,28,0.795192640585588,1960
"Kathleen","F",16085,27,0.795538849596914,1960
"Kimberly","F",16851,26,0.833424007122014,1960
"Debbie","F",17060,24,0.843760819031604,1960
"Laura","F",17060,25,0.843760819031604,1960
"Carol","F",17463,23,0.863692566397943,1960
"Diane","F",17909,22,0.885751026262427,1960
"Kathy","F",18479,21,0.913942331470399,1960
"Lori","F",18688,20,0.924279143379989,1960
"Teresa","F",18835,19,0.931549532617835,1960
"Elizabeth","F",18859,18,0.932736534942381,1960
"Cheryl","F",19117,17,0.945496809931253,1960
"Sharon","F",20412,16,1.00954547702656,1960
"Nancy","F",21892,15,1.08274395370691,1960
"Pamela","F",22091,14,1.09258618131461,1960
"Brenda","F",23965,13,1.18527127948959,1960
"Barbara","F",24455,12,1.20950591028241,1960
"Sandra","F",24568,11,1.21509471289381,1960
"Deborah","F",25261,10,1.24936940501508,1960
"Cynthia","F",26712,9,1.32113358721994,1960
"Debra","F",26728,8,1.32192492210297,1960
"Patricia","F",32105,7,1.58786290123152,1960
"Lisa","F",33695,6,1.6665018052327,1960
"Donna","F",34138,5,1.68841188980662,1960
"Karen","F",36380,4,1.79929769029131,1960
"Linda","F",37315,3,1.84554132251842,1960
"Susan","F",39208,2,1.93916613086701,1960
"Mary","F",51468,1,2.54552648498937,1960
"Christopher","M",15360,29,0.720479005964122,1960
"Larry","M",15986,28,0.749842277951982,1960
"Stephen","M",16263,27,0.762835291275684,1960
"Edward","M",16592,26,0.77826742623416,1960
"Anthony","M",19492,25,0.914295363558116,1960
"Gregory","M",20302,24,0.952289373638255,1960
"Scott","M",21593,23,1.01284525884006,1960
"Gary","M",21684,22,1.01711372170091,1960
"Ronald","M",21701,21,1.01791112685074,1960
"Brian","M",21990,20,1.03146701439785,1960
"Donald","M",22734,19,1.06636521624924,1960
"Paul","M",25633,18,1.20234624738791,1960
"Daniel","M",25938,17,1.21665263389957,1960
"Kenneth","M",27691,16,1.29887917670264,1960
"Kevin","M",28388,15,1.33157278784567,1960
"Jeffrey","M",28829,14,1.35225841555597,1960
"Charles","M",29665,13,1.39147198645349,1960
"Joseph","M",29744,12,1.39517757509094,1960
"Timothy","M",30485,11,1.42993505838647,1960
"Steven","M",33875,10,1.58894702649965,1960
"Thomas","M",39273,9,1.84214661466334,1960
"Richard","M",43538,8,2.04220149490013,1960
"William","M",49344,7,2.31453880665974,1960
"Mark","M",58719,6,2.75428429369839,1960
"Robert","M",72344,5,3.39338106819456,1960
"John","M",76086,4,3.56890401352774,1960
"James","M",76804,3,3.60258265456174,1960
"Michael","M",84139,2,3.94663952362078,1960
"David","M",85908,1,4.02961656538839,1960
"Kathleen","F",15393,29,0.76264850539621,1961
"Tammy","F",15529,28,0.76938664589734,1961
"Robin","F",15651,27,0.775431154288059,1961
"Diane","F",16204,26,0.802829622649268,1961
"Kathy","F",16384,25,0.811747749783116,1961
"Carol","F",16668,24,0.825818572594298,1961
"Julie","F",17041,23,0.84429891382166,1961
"Kimberly","F",17356,22,0.859905636305894,1961
"Laura","F",17900,21,0.886858198310411,1961
"Cheryl","F",18299,20,0.906626713457107,1961
"Elizabeth","F",18855,19,0.934173817270548,1961
"Teresa","F",18909,18,0.936849255410702,1961
"Sharon","F",20458,17,1.01359469391254,1961
"Nancy","F",20728,16,1.02697188461331,1961
"Pamela","F",21690,15,1.07463431962865,1961
"Lori","F",21875,14,1.08380017251621,1961
"Debra","F",22161,13,1.09797008562888,1961
"Barbara","F",22998,12,1.13943937680128,1961
"Brenda","F",23781,11,1.17823322983351,1961
"Deborah","F",24105,10,1.19428585867444,1961
"Sandra","F",24154,9,1.19671357106088,1961
"Cynthia","F",24389,8,1.20835668148562,1961
"Donna","F",28674,7,1.42065765242194,1961
"Patricia","F",28889,6,1.43130985983181,1961
"Karen","F",34697,5,1.71906809535063,1961
"Linda","F",35592,4,1.76341100526615,1961
"Susan","F",37530,3,1.85942950740725,1961
"Lisa","F",42719,2,2.11651929461578,1961
"Mary","F",47688,1,2.36270914866072,1961
"Edward","M",15876,29,0.747478742337354,1961
"Douglas","M",15971,28,0.751951561720199,1961
"Stephen","M",16061,27,0.756188969556579,1961
"Christopher","M",17216,26,0.810569036790116,1961
"Anthony","M",20204,25,0.951250976957918,1961
"Ronald","M",20841,24,0.981242407977627,1961
"Gregory","M",21360,23,1.00567812650075,1961
"Donald","M",21409,22,1.00798515965611,1961
"Gary","M",22168,21,1.04372063240958,1961
"Brian","M",22562,20,1.06227106227106,1961
"Scott","M",23941,19,1.12719756678626,1961
"Paul","M",25641,18,1.20723749258454,1961
"Daniel","M",25898,17,1.21933764607286,1961
"Kenneth","M",26101,16,1.22889535485937,1961
"Timothy","M",28246,15,1.32988690829308,1961
"Kevin","M",28919,14,1.36157330244734,1961
"Charles","M",29196,13,1.37461510212153,1961
"Joseph","M",29454,12,1.38676233791915,1961
"Jeffrey","M",32028,11,1.50795220203961,1961
"Steven","M",32273,10,1.51948736781642,1961
"Thomas","M",37568,9,1.76878819552341,1961
"Richard","M",41140,8,1.93696620431839,1961
"William","M",48035,7,2.26159872689436,1961
"Mark","M",57786,6,2.72069832481144,1961
"Robert","M",72963,5,3.43526653295291,1961
"James","M",75959,4,3.57632513159505,1961
"John","M",79973,3,3.76531352109758,1961
"David","M",84805,2,3.99281523960187,1961
"Michael","M",86968,1,4.09465427460286,1961
"Kathleen","F",14190,29,0.721538142367255,1962
"Carol","F",14523,28,0.738470644228305,1962
"Kathy","F",14757,27,0.750369159049583,1962
"Diane","F",14819,26,0.753521756993683,1962
"Robin","F",15129,25,0.769284746714179,1962
"Cheryl","F",16588,24,0.843472495108388,1962
"Tammy","F",16746,23,0.851506535030448,1962
"Julie","F",17089,22,0.868947520430869,1962
"Laura","F",17490,21,0.88933771035964,1962
"Elizabeth","F",17804,20,0.905304093495885,1962
"Nancy","F",18024,19,0.916490731362044,1962
"Teresa","F",18519,18,0.941660666560902,1962
"Sharon","F",19629,17,0.998102339431068,1962
"Kimberly","F",20362,16,1.03537418286695,1962
"Debra","F",20593,15,1.04712015262642,1962
"Barbara","F",20641,14,1.0495608736154,1962
"Pamela","F",21271,13,1.08159533659576,1962
"Brenda","F",21275,12,1.08179873001151,1962
"Lori","F",22395,11,1.13874888642105,1962
"Sandra","F",22418,10,1.1399183985616,1962
"Deborah","F",22894,9,1.16412221503565,1962
"Cynthia","F",24024,8,1.22158085498456,1962
"Donna","F",25722,7,1.30792135996974,1962
"Patricia","F",26532,6,1.34910852665878,1962
"Linda","F",31463,5,1.59984175992255,1962
"Karen","F",35188,4,1.78925187833819,1962
"Susan","F",35750,3,1.81782865325084,1962
"Mary","F",43498,2,2.21180169955538,1962
"Lisa","F",46074,1,2.34278705929732,1962
"Edward","M",15515,29,0.749973413768767,1962
"Stephen","M",15615,28,0.754807273992865,1962
"Douglas","M",15926,27,0.769840579289809,1962
"Christopher","M",17535,26,0.847617390295542,1962
"Ronald","M",19964,25,0.965031855138877,1962
"Anthony","M",20108,24,0.971992613861578,1962
"Donald","M",20422,23,0.987170934965245,1962
"Gary","M",20888,22,1.00969672360954,1962
"Gregory","M",21971,21,1.06204742983652,1962
"Brian","M",23227,20,1.12276071425119,1962
"Paul","M",23806,19,1.15074876494871,1962
"Kenneth","M",25240,18,1.22006632056227,1962
"Daniel","M",25542,17,1.23466457843905,1962
"Timothy","M",27107,16,1.31031449094618,1962
"Charles","M",27588,15,1.33356535862409,1962
"Kevin","M",28331,14,1.36948094008914,1962
"Joseph","M",30089,13,1.45446020282878,1962
"Steven","M",30686,12,1.48331834836664,1962
"Scott","M",30699,11,1.48394675019577,1962
"Jeffrey","M",33536,10,1.62108336475342,1962
"Thomas","M",36525,9,1.76556744685171,1962
"Richard","M",39418,8,1.90541102313486,1962
"William","M",44859,7,2.16842135792801,1962
"Mark","M",53527,6,2.58742036215281,1962
"Robert","M",70201,5,3.39341821591887,1962
"James","M",72561,4,3.50749731720758,1962
"John","M",78420,3,3.79071318773746,1962
"David","M",81335,2,3.93162021326991,1962
"Michael","M",85056,1,4.11148815220859,1962
"Christine","F",13388,29,0.694619552077269,1963
"Kathleen","F",13542,28,0.702609648508394,1963
"Denise","F",14092,27,0.731145707190983,1963
"Michelle","F",14385,26,0.746347643907344,1963
"Robin","F",14434,25,0.748889947317247,1963
"Cheryl","F",15046,24,0.78064279806951,1963
"Nancy","F",16267,23,0.843992848344857,1963
"Julie","F",16303,22,0.84586066309499,1963
"Debra","F",17335,21,0.899404685932138,1963
"Elizabeth","F",17597,20,0.912998226613662,1963
"Sharon","F",17801,19,0.92358251019775,1963
"Teresa","F",17963,18,0.931987676573348,1963
"Barbara","F",18295,17,0.94921307926902,1963
"Laura","F",18512,16,0.960471851512878,1963
"Brenda","F",19608,15,1.01733643390582,1963
"Pamela","F",20588,14,1.06818250210389,1963
"Deborah","F",21049,13,1.0921009076542,1963
"Tammy","F",21193,12,1.09957216665473,1963
"Kimberly","F",21225,11,1.10123244643263,1963
"Cynthia","F",21585,10,1.11991059393396,1963
"Sandra","F",21623,9,1.12188217617021,1963
"Lori","F",23903,8,1.24017711034531,1963
"Patricia","F",25374,7,1.31649809638547,1963
"Donna","F",25406,6,1.31815837616336,1963
"Linda","F",27723,5,1.43837300883165,1963
"Karen","F",32487,4,1.68554716076593,1963
"Susan","F",33990,3,1.76352842658398,1963
"Mary","F",41543,2,2.15540633791052,1963
"Lisa","F",56040,1,2.9075649610405,1963
"Stephen","M",14993,29,0.738275391050091,1963
"Douglas","M",15086,28,0.742854835548701,1963
"Edward","M",15320,27,0.754377308803268,1963
"Christopher","M",18341,26,0.903135393000048,1963
"Donald","M",18896,25,0.930464335975624,1963
"Gary","M",18924,24,0.931843093459076,1963
"Ronald","M",19781,23,0.97404292072046,1963
"Anthony","M",20242,22,0.99674317785873,1963
"Gregory","M",21420,21,1.05474947484112,1963
"Brian","M",24122,20,1.18779957199428,1963
"Daniel","M",24816,19,1.22197306104843,1963
"Kenneth","M",25226,18,1.24216200991327,1963
"Paul","M",26667,17,1.31311877897237,1963
"Charles","M",26762,16,1.31779670614837,1963
"Timothy","M",27182,15,1.33847806840016,1963
"Steven","M",29322,14,1.44385453320688,1963
"Joseph","M",30080,13,1.48117946793749,1963
"Scott","M",30401,12,1.4969859376585,1963
"Kevin","M",30611,11,1.50732661878439,1963
"Jeffrey","M",31699,10,1.56090119528426,1963
"Thomas","M",35490,9,1.74757511027598,1963
"Richard","M",40767,8,2.00742165456807,1963
"William","M",44444,7,2.18848205694859,1963
"Mark","M",49332,6,2.42917372048843,1963
"Robert","M",69997,5,3.44674598461504,1963
"James","M",71291,4,3.51046427688602,1963
"David","M",78450,3,3.86298302060159,1963
"John","M",78616,2,3.87115708282492,1963
"Michael","M",83757,1,4.12430680505453,1963
"Cheryl","F",14079,29,0.743013958888566,1964
"Christine","F",14268,28,0.752988363194976,1964
"Robin","F",14329,27,0.756207615378526,1964
"Nancy","F",14695,26,0.775523128479827,1964
"Denise","F",14727,25,0.777211916510542,1964
"Debra","F",15329,24,0.808982241338364,1964
"Michelle","F",16181,23,0.853946222656147,1964
"Angela","F",16257,22,0.857957094229095,1964
"Teresa","F",16422,21,0.866664907512468,1964
"Sharon","F",16447,20,0.867984273161464,1964
"Barbara","F",16483,19,0.869884159696018,1964
"Brenda","F",17105,18,0.902709977043038,1964
"Julie","F",17283,17,0.912103860463889,1964
"Elizabeth","F",17294,16,0.912684381349447,1964
"Lori","F",18620,15,0.982663535372193,1964
"Laura","F",18967,14,1.00097633058026,1964
"Sandra","F",19249,13,1.01585877510093,1964
"Deborah","F",19305,12,1.01881415415468,1964
"Pamela","F",19824,11,1.04620418502784,1964
"Tammy","F",20045,10,1.05786737736496,1964
"Cynthia","F",20319,9,1.07232762487796,1964
"Linda","F",23632,8,1.2471699606829,1964
"Donna","F",23807,7,1.25640552022588,1964
"Kimberly","F",24131,6,1.27350449903686,1964
"Patricia","F",26090,5,1.37688999129219,1964
"Karen","F",30247,4,1.59627411140724,1964
"Susan","F",31515,3,1.66319233712431,1964
"Mary","F",40987,2,2.1630735942159,1964
"Lisa","F",54271,1,2.8641317254664,1964
"Stephen","M",14967,29,0.751070753805661,1964
"Todd","M",15349,28,0.770240195106774,1964
"Edward","M",15608,27,0.783237277036063,1964
"Gary","M",17209,26,0.863578312436802,1964
"Donald","M",18050,25,0.905781192369358,1964
"Ronald","M",18842,24,0.945525164909886,1964
"Christopher","M",19628,23,0.984968046749349,1964
"Gregory","M",19885,22,0.997864765111617,1964
"Anthony","M",20125,21,1.0099083931542,1964
"Brian","M",24174,20,1.2130944345893,1964
"Daniel","M",24343,19,1.22157515600262,1964
"Kenneth","M",24857,18,1.24736859272715,1964
"Charles","M",25903,17,1.29985873827942,1964
"Paul","M",26877,16,1.3487357954189,1964
"Timothy","M",28097,15,1.40995757130204,1964
"Scott","M",28504,14,1.43038155719092,1964
"Kevin","M",29355,13,1.47308625495859,1964
"Steven","M",29709,12,1.4908506063214,1964
"Joseph","M",30563,11,1.53370584943959,1964
"Jeffrey","M",30729,10,1.54203602550238,1964
"Thomas","M",34451,9,1.72881262372946,1964
"Richard","M",40100,8,2.01228951878179,1964
"William","M",44223,7,2.21918901219668,1964
"Mark","M",45264,6,2.27142824883139,1964
"Robert","M",69983,5,3.51187175543406,1964
"James","M",73021,4,3.66432401373977,1964
"David","M",75036,3,3.76544030751397,1964
"John","M",82519,2,4.14095059352504,1964
"Michael","M",82619,1,4.14596877187612,1964
"Tina","F",12831,29,0.726909120780446,1965
"Denise","F",13034,28,0.738409592413088,1965
"Debra","F",13098,27,0.742035356868699,1965
"Dawn","F",13341,26,0.755801931286098,1965
"Barbara","F",14023,25,0.794438983766206,1965
"Teresa","F",14577,24,0.825824507335091,1965
"Brenda","F",15057,23,0.853017740752176,1965
"Sharon","F",15130,22,0.857153378334358,1965
"Christine","F",15201,21,0.861175710777302,1965
"Jennifer","F",15206,20,0.861458973625396,1965
"Lori","F",15700,19,0.889445343017146,1965
"Michelle","F",16215,18,0.918621416370893,1965
"Laura","F",16218,17,0.91879137407975,1965
"Elizabeth","F",16323,16,0.924739893889737,1965
"Sandra","F",16370,15,0.927402564661827,1965
"Julie","F",16988,14,0.962413852686323,1965
"Deborah","F",17084,13,0.96785249936974,1965
"Pamela","F",17468,12,0.989607086103408,1965
"Tammy","F",18012,11,1.0204260839761,1965
"Angela","F",18752,10,1.06234898549411,1965
"Cynthia","F",19242,9,1.09010874460738,1965
"Linda","F",19343,8,1.0958306541389,1965
"Donna","F",19700,7,1.11605562149285,1965
"Patricia","F",23553,6,1.33433797223458,1965
"Susan","F",26322,5,1.49120893750938,1965
"Kimberly","F",28837,4,1.63369015010098,1965
"Karen","F",32870,3,1.86216996337411,1965
"Mary","F",34271,2,1.94154021341023,1965
"Lisa","F",60269,1,3.41439371836308,1965
"Edward","M",14411,29,0.774658335411847,1965
"Stephen","M",14649,28,0.787451943338293,1965
"Gary","M",15259,27,0.820242282981706,1965
"Donald","M",16033,26,0.861848386070234,1965
"Eric","M",16830,25,0.904690846227283,1965
"Ronald","M",17617,24,0.946995759832801,1965
"Gregory","M",18205,23,0.978603497062846,1965
"Anthony","M",20329,22,1.09277838460811,1965
"Kenneth","M",22677,21,1.21899431490767,1965
"Charles","M",23500,20,1.2632343960987,1965
"Brian","M",24550,19,1.3196767840095,1965
"Christopher","M",24639,18,1.32446094831812,1965
"Daniel","M",24834,17,1.33494310607299,1965
"Paul","M",24921,16,1.33961976107131,1965
"Scott","M",25436,15,1.36730340847517,1965
"Steven","M",27977,14,1.50389398721929,1965
"Kevin","M",28183,13,1.51496744618084,1965
"Timothy","M",28332,12,1.52297688979866,1965
"Joseph","M",28633,11,1.53915704099975,1965
"Jeffrey","M",29577,10,1.58990143546431,1965
"Thomas","M",31606,9,1.69896963077002,1965
"Richard","M",36826,8,1.9795689306694,1965
"Mark","M",38245,7,2.0558467863317,1965
"William","M",40111,6,2.15615297284745,1965
"Robert","M",63112,5,3.39256379602474,1965
"James","M",67674,4,3.63779253283334,1965
"David","M",67828,3,3.64607074972693,1965
"John","M",71499,2,3.84340408879409,1965
"Michael","M",81002,1,4.35423457671434,1965
"Teresa","F",13024,29,0.76966307738766,1966
"Sharon","F",13061,28,0.771849620221148,1966
"Barbara","F",13123,27,0.775513556861046,1966
"Kelly","F",13242,26,0.782545951379561,1966
"Brenda","F",13295,25,0.785678026249151,1966
"Dawn","F",13603,24,0.80387951794413,1966
"Tina","F",13892,23,0.820958190346236,1966
"Melissa","F",14253,22,0.842291756910805,1966
"Lori","F",14671,21,0.86699378135399,1966
"Christine","F",15547,20,0.918761660330617,1966
"Laura","F",15553,19,0.919116234844156,1966
"Linda","F",15564,18,0.919766288118976,1966
"Sandra","F",15852,17,0.936785864768826,1966
"Elizabeth","F",15886,16,0.938795120345545,1966
"Deborah","F",16248,15,0.96018778266237,1966
"Pamela","F",16250,14,0.960305974166883,1966
"Julie","F",16332,13,0.96515182585191,1966
"Donna","F",17037,12,1.00681433119269,1966
"Cynthia","F",17417,11,1.02927071705013,1966
"Jennifer","F",18215,10,1.07642912735076,1966
"Angela","F",18535,9,1.09533976807281,1966
"Tammy","F",18620,8,1.10036290701461,1966
"Patricia","F",20111,7,1.18847467362893,1966
"Susan","F",23775,6,1.40500150989647,1966
"Karen","F",25449,5,1.50392779917372,1966
"Michelle","F",27159,4,1.60498153553221,1966
"Mary","F",28889,3,1.70721718693582,1966
"Kimberly","F",32231,2,1.90471519097679,1966
"Lisa","F",56918,1,3.36361202693112,1966
"Todd","M",13557,29,0.760140533763652,1966
"Gary","M",14156,28,0.793726443605388,1966
"Donald","M",14713,27,0.82495741486056,1966
"Stephen","M",14743,26,0.826639513850964,1966
"Eric","M",16472,25,0.923584485664592,1966
"Ronald","M",16954,24,0.950610209443752,1966
"Gregory","M",17006,23,0.953525847693786,1966
"Anthony","M",20627,22,1.15655519583557,1966
"Kenneth","M",20834,21,1.16816167886936,1966
"Charles","M",22251,20,1.24761282118278,1966
"Daniel","M",23270,19,1.30474811689018,1966
"Paul","M",23578,18,1.322017666525,1966
"Kevin","M",25594,17,1.43505471868016,1966
"Scott","M",26036,16,1.45983764380545,1966
"Joseph","M",26983,15,1.51293590193587,1966
"Brian","M",27255,14,1.5281869327822,1966
"Steven","M",27699,13,1.55308199784018,1966
"Christopher","M",27867,12,1.56250175218645,1966
"Timothy","M",28927,11,1.62193591651406,1966
"Thomas","M",29005,10,1.62630937388911,1966
"Jeffrey","M",30199,9,1.6932569137072,1966
"Richard","M",34458,8,1.93205890037825,1966
"Mark","M",34802,7,1.95134696880155,1966
"William","M",38240,6,2.14411551310187,1966
"Robert","M",59309,5,3.32545363406273,1966
"John","M",65015,4,3.64538886203761,1966
"James","M",65163,3,3.65368721705693,1966
"David","M",66417,2,3.72399895485583,1966
"Michael","M",79984,1,4.48470018828295,1966
"Tracy","F",11952,29,0.723915686111806,1967
"Teresa","F",12271,28,0.743237063610941,1967
"Dawn","F",13167,27,0.797506512636726,1967
"Linda","F",13196,26,0.799263001500284,1967
"Stephanie","F",13353,25,0.808772268796096,1967
"Lori","F",13563,24,0.821491670911515,1967
"Kelly","F",13717,23,0.830819232462822,1967
"Deborah","F",14012,22,0.848686964005909,1967
"Tina","F",14160,21,0.857651114068204,1967
"Sandra","F",14738,20,0.892659754176355,1967
"Donna","F",14787,19,0.895627614669953,1967
"Cynthia","F",15341,18,0.929182608822056,1967
"Pamela","F",15368,17,0.93081796052261,1967
"Julie","F",15545,16,0.941538599448463,1967
"Laura","F",15819,15,0.958134390780008,1967
"Christine","F",15992,14,0.968612755379853,1967
"Elizabeth","F",16116,13,0.9761232594861,1967
"Amy","F",16123,12,0.976547239556614,1967
"Patricia","F",17753,11,1.07527402740486,1967
"Jennifer","F",18238,10,1.10464978943333,1967
"Melissa","F",18377,9,1.1130688222621,1967
"Tammy","F",18651,8,1.12966461359365,1967
"Angela","F",19551,7,1.18417633694544,1967
"Karen","F",21540,6,1.3046472455529,1967
"Susan","F",22262,5,1.34837776139734,1967
"Mary","F",25318,4,1.53347534646743,1967
"Michelle","F",30826,3,1.8670870933804,1967
"Kimberly","F",33096,2,2.00457777338992,1967
"Lisa","F",52436,1,3.17597413963844,1967
"Todd","M",13454,29,0.771499808472621,1967
"Matthew","M",13568,28,0.778036970518546,1967
"Donald","M",14226,27,0.815769011099413,1967
"Stephen","M",15088,26,0.865199131130883,1967
"Gregory","M",15776,25,0.90465147751331,1967
"Ronald","M",16442,24,0.942842266307926,1967
"Eric","M",17831,23,1.02249242492012,1967
"Kenneth","M",19260,22,1.10443632460106,1967
"Anthony","M",20884,21,1.19756221199214,1967
"Charles","M",21290,20,1.22084368383991,1967
"Daniel","M",22193,19,1.27262488846684,1967
"Paul","M",22824,18,1.3088086538263,1967
"Kevin","M",24603,17,1.41082278785877,1967
"Scott","M",25534,16,1.46420961123383,1967
"Joseph","M",25927,15,1.48674561723425,1967
"Steven","M",27030,14,1.54999552720492,1967
"Jeffrey","M",28084,13,1.61043560436637,1967
"Thomas","M",28251,12,1.62001197332838,1967
"Timothy","M",28587,11,1.63927939830584,1967
"Brian","M",28648,10,1.64277735343568,1967
"Christopher","M",29417,9,1.68687452548232,1967
"Richard","M",33583,8,1.92576765779218,1967
"Mark","M",34914,7,2.0020918918547,1967
"William","M",37619,6,2.15720613162862,1967
"Robert","M",56371,5,3.23251194465662,1967
"John","M",61603,4,3.53253327644855,1967
"James","M",61688,3,3.53740747621964,1967
"David","M",66802,2,3.83066227185878,1967
"Michael","M",82412,1,4.72579472393679,1967
"Michele","F",11219,29,0.683932732085401,1968
"Linda","F",11371,28,0.693198956818173,1968
"Deborah","F",12288,27,0.749101115238916,1968
"Sandra","F",12685,26,0.773303031152804,1968
"Tracy","F",12742,25,0.776777865427594,1968
"Donna","F",12749,24,0.77720459946134,1968
"Stephanie","F",12954,23,0.789701810449619,1968
"Lori","F",13126,22,0.80018727527881,1968
"Dawn","F",13441,21,0.819390306797385,1968
"Pamela","F",14032,20,0.855418851646523,1968
"Cynthia","F",14051,19,0.856577129738119,1968
"Tina","F",14772,18,0.900530735213971,1968
"Elizabeth","F",14886,17,0.90748040376355,1968
"Julie","F",15751,16,0.960212537933607,1968
"Patricia","F",15804,15,0.963443524189114,1968
"Christine","F",16523,14,1.00727520565532,1968
"Amy","F",17092,13,1.0419625863984,1968
"Kelly","F",17139,12,1.04482780062498,1968
"Laura","F",18741,11,1.14248893234802,1968
"Susan","F",19504,10,1.18900294202635,1968
"Karen","F",19561,9,1.19247777630114,1968
"Tammy","F",20060,8,1.22289781670676,1968
"Angela","F",20671,7,1.26014560165231,1968
"Mary","F",21725,6,1.32439955473352,1968
"Melissa","F",21731,5,1.32476532676244,1968
"Jennifer","F",26851,4,1.63689079144532,1968
"Kimberly","F",31907,3,1.94511468781967,1968
"Michelle","F",33223,2,2.02534068616394,1968
"Lisa","F",49533,1,3.01963098479242,1968
"Donald","M",13360,29,0.768678867717616,1968
"Todd","M",14659,28,0.843417928283873,1968
"Stephen","M",14762,27,0.849344120153252,1968
"Gregory","M",15394,26,0.88570677317702,1968
"Ronald","M",15415,25,0.886915025888253,1968
"Matthew","M",15824,24,0.910447185835596,1968
"Kenneth","M",18078,23,1.04013297684125,1968
"Eric","M",18502,22,1.06452817443947,1968
"Anthony","M",20230,21,1.16395011182091,1968
"Charles","M",21569,20,1.24099060612285,1968
"Paul","M",21869,19,1.25825135914046,1968
"Daniel","M",22015,18,1.2666515922757,1968
"Kevin","M",23862,17,1.37292029502079,1968
"Joseph","M",25396,16,1.46118027878418,1968
"Steven","M",25493,15,1.4667612555932,1968
"Scott","M",26024,14,1.49731278843437,1968
